village,plot_number,category
village_Vadnerbhairav,2510,Category B: Multiple possible alignments
village_Vadnerbhairav,2511,Category B: Multiple possible alignments
village_Vadnerbhairav,2512,Category B: Multiple possible alignments
village_Vadnerbhairav,2513,Category B: Multiple possible alignments
village_Vadnerbhairav,2514,Category B: Multiple possible alignments
village_Vadnerbhairav,2515,Category B: Multiple possible alignments
village_Vadnerbhairav,2516,Category B: Multiple possible alignments
village_Vadnerbhairav,2517,Category B: Multiple possible alignments
village_Vadnerbhairav,2518,Category B: Multiple possible alignments
village_Vadnerbhairav,2519,Category B: Multiple possible alignments
village_Vadnerbhairav,252,Category B: Multiple possible alignments
village_Vadnerbhairav,2520,Category B: Multiple possible alignments
village_Vadnerbhairav,2521,Category B: Multiple possible alignments
village_Vadnerbhairav,2522,Category B: Multiple possible alignments
village_Vadnerbhairav,2523,Category B: Multiple possible alignments
village_Vadnerbhairav,2524,Category B: Multiple possible alignments
village_Vadnerbhairav,2525,Category B: Multiple possible alignments
village_Vadnerbhairav,2526,Category B: Multiple possible alignments
village_Vadnerbhairav,2527,Category B: Multiple possible alignments
village_Vadnerbhairav,2528,Category B: Multiple possible alignments
village_Vadnerbhairav,2529,Category B: Multiple possible alignments
village_Vadnerbhairav,253,Category B: Multiple possible alignments
village_Vadnerbhairav,2530,Category B: Multiple possible alignments
village_Vadnerbhairav,2531,Category B: Multiple possible alignments
village_Vadnerbhairav,2532,Category B: Multiple possible alignments
village_Vadnerbhairav,2533,Category B: Multiple possible alignments
village_Vadnerbhairav,2534,Category B: Multiple possible alignments
village_Vadnerbhairav,2535,Category B: Multiple possible alignments
village_Vadnerbhairav,2536,Category E: Global shift incorrect
village_Vadnerbhairav,2537,Category B: Multiple possible alignments
village_Vadnerbhairav,2538,Category B: Multiple possible alignments
village_Vadnerbhairav,2539,Category B: Multiple possible alignments
village_Vadnerbhairav,254,Category B: Multiple possible alignments
village_Vadnerbhairav,2540,Category B: Multiple possible alignments
village_Vadnerbhairav,2541,Category B: Multiple possible alignments
village_Vadnerbhairav,2542,Category B: Multiple possible alignments
village_Vadnerbhairav,2543,Category B: Multiple possible alignments
village_Vadnerbhairav,2544,Category B: Multiple possible alignments
village_Vadnerbhairav,2545,Category B: Multiple possible alignments
village_Vadnerbhairav,2546,Category B: Multiple possible alignments
village_Vadnerbhairav,2547,Category B: Multiple possible alignments
village_Vadnerbhairav,2548,Category B: Multiple possible alignments
village_Vadnerbhairav,2549,Category B: Multiple possible alignments
village_Vadnerbhairav,255,Category B: Multiple possible alignments
village_Vadnerbhairav,2550,Category B: Multiple possible alignments
village_Vadnerbhairav,2551,Category B: Multiple possible alignments
village_Vadnerbhairav,2552,Category B: Multiple possible alignments
village_Vadnerbhairav,2553,Category B: Multiple possible alignments
village_Vadnerbhairav,2554,Category J: Unknown
village_Vadnerbhairav,2555,Category B: Multiple possible alignments
village_Vadnerbhairav,2556,Category B: Multiple possible alignments
village_Vadnerbhairav,2557,Category B: Multiple possible alignments
village_Vadnerbhairav,2558,Category B: Multiple possible alignments
village_Vadnerbhairav,2559,Category B: Multiple possible alignments
village_Vadnerbhairav,256,Category B: Multiple possible alignments
village_Vadnerbhairav,2560,Category B: Multiple possible alignments
village_Vadnerbhairav,2561,Category B: Multiple possible alignments
village_Vadnerbhairav,2562,Category B: Multiple possible alignments
village_Vadnerbhairav,2563,Category B: Multiple possible alignments
village_Vadnerbhairav,2564,Category B: Multiple possible alignments
village_Vadnerbhairav,2565,Category B: Multiple possible alignments
village_Vadnerbhairav,2566,Category B: Multiple possible alignments
village_Vadnerbhairav,2567,Category B: Multiple possible alignments
village_Vadnerbhairav,2568,Category B: Multiple possible alignments
village_Vadnerbhairav,2569,Category B: Multiple possible alignments
village_Vadnerbhairav,257,Category B: Multiple possible alignments
village_Vadnerbhairav,2570,Category B: Multiple possible alignments
village_Vadnerbhairav,2571,Category B: Multiple possible alignments
village_Vadnerbhairav,2572,Category B: Multiple possible alignments
village_Vadnerbhairav,2573,Category B: Multiple possible alignments
village_Vadnerbhairav,2574,Category B: Multiple possible alignments
village_Vadnerbhairav,2575,Category B: Multiple possible alignments
village_Vadnerbhairav,2576,Category B: Multiple possible alignments
village_Vadnerbhairav,2577,Category B: Multiple possible alignments
village_Vadnerbhairav,2578,Category B: Multiple possible alignments
village_Vadnerbhairav,2579,Category B: Multiple possible alignments
village_Vadnerbhairav,258,Category B: Multiple possible alignments
village_Vadnerbhairav,2580,Category B: Multiple possible alignments
village_Vadnerbhairav,2581,Category B: Multiple possible alignments
village_Vadnerbhairav,2582,Category B: Multiple possible alignments
village_Vadnerbhairav,2583,Category B: Multiple possible alignments
village_Vadnerbhairav,2584,Category B: Multiple possible alignments
village_Vadnerbhairav,2585,Category B: Multiple possible alignments
village_Vadnerbhairav,2586,Category B: Multiple possible alignments
village_Vadnerbhairav,2587,Category B: Multiple possible alignments
village_Vadnerbhairav,2588,Category B: Multiple possible alignments
village_Vadnerbhairav,2589,Category B: Multiple possible alignments
village_Vadnerbhairav,259,Category B: Multiple possible alignments
village_Vadnerbhairav,2590,Category B: Multiple possible alignments
village_Vadnerbhairav,2591,Category B: Multiple possible alignments
village_Vadnerbhairav,2592,Category B: Multiple possible alignments
village_Vadnerbhairav,2593,Category B: Multiple possible alignments
village_Vadnerbhairav,2594,Category B: Multiple possible alignments
village_Vadnerbhairav,2595,Category B: Multiple possible alignments
village_Vadnerbhairav,2596,Category B: Multiple possible alignments
village_Vadnerbhairav,2597,Category B: Multiple possible alignments
village_Vadnerbhairav,2598,Category B: Multiple possible alignments
village_Vadnerbhairav,2599,Category B: Multiple possible alignments
village_Vadnerbhairav,26,Category B: Multiple possible alignments
village_Vadnerbhairav,260,Category B: Multiple possible alignments
village_Vadnerbhairav,2600,Category B: Multiple possible alignments
village_Vadnerbhairav,2602,Category B: Multiple possible alignments
village_Vadnerbhairav,2603,Category B: Multiple possible alignments
village_Vadnerbhairav,2604,Category B: Multiple possible alignments
village_Vadnerbhairav,2605,Category B: Multiple possible alignments
village_Vadnerbhairav,2606,Category B: Multiple possible alignments
village_Vadnerbhairav,2607,Category B: Multiple possible alignments
village_Vadnerbhairav,2608,Category B: Multiple possible alignments
village_Vadnerbhairav,2609,Category B: Multiple possible alignments
village_Vadnerbhairav,261,Category B: Multiple possible alignments
village_Vadnerbhairav,2610,Category B: Multiple possible alignments
village_Vadnerbhairav,2611,Category B: Multiple possible alignments
village_Vadnerbhairav,2612,Category B: Multiple possible alignments
village_Vadnerbhairav,2613,Category B: Multiple possible alignments
village_Vadnerbhairav,2614,Category B: Multiple possible alignments
village_Vadnerbhairav,2615,Category B: Multiple possible alignments
village_Vadnerbhairav,2616,Category B: Multiple possible alignments
village_Vadnerbhairav,2617,Category B: Multiple possible alignments
village_Vadnerbhairav,2618,Category B: Multiple possible alignments
village_Vadnerbhairav,2619,Category B: Multiple possible alignments
village_Vadnerbhairav,262,Category B: Multiple possible alignments
village_Vadnerbhairav,2620,Category B: Multiple possible alignments
village_Vadnerbhairav,2621,Category B: Multiple possible alignments
village_Vadnerbhairav,2622,Category B: Multiple possible alignments
village_Vadnerbhairav,2623,Category B: Multiple possible alignments
village_Vadnerbhairav,2625,Category B: Multiple possible alignments
village_Vadnerbhairav,2626,Category B: Multiple possible alignments
village_Vadnerbhairav,2627,Category B: Multiple possible alignments
village_Vadnerbhairav,2628,Category B: Multiple possible alignments
village_Vadnerbhairav,2629,Category B: Multiple possible alignments
village_Vadnerbhairav,263,Category B: Multiple possible alignments
village_Vadnerbhairav,2630,Category B: Multiple possible alignments
village_Vadnerbhairav,2631,Category B: Multiple possible alignments
village_Vadnerbhairav,2632,Category B: Multiple possible alignments
village_Vadnerbhairav,2633,Category B: Multiple possible alignments
village_Vadnerbhairav,2634,Category B: Multiple possible alignments
village_Vadnerbhairav,2635,Category B: Multiple possible alignments
village_Vadnerbhairav,2636,Category B: Multiple possible alignments
village_Vadnerbhairav,2637,Category B: Multiple possible alignments
village_Vadnerbhairav,2638,Category B: Multiple possible alignments
village_Vadnerbhairav,2639,Category B: Multiple possible alignments
village_Vadnerbhairav,264,Category B: Multiple possible alignments
village_Vadnerbhairav,2640,Category B: Multiple possible alignments
village_Vadnerbhairav,2641,Category B: Multiple possible alignments
village_Vadnerbhairav,2642,Category B: Multiple possible alignments
village_Vadnerbhairav,2643,Category B: Multiple possible alignments
village_Vadnerbhairav,2644,Category B: Multiple possible alignments
village_Vadnerbhairav,2645,Category B: Multiple possible alignments
village_Vadnerbhairav,2646,Category B: Multiple possible alignments
village_Vadnerbhairav,2647,Category B: Multiple possible alignments
village_Vadnerbhairav,2648,Category B: Multiple possible alignments
village_Vadnerbhairav,2649,Category B: Multiple possible alignments
village_Vadnerbhairav,265,Category B: Multiple possible alignments
village_Vadnerbhairav,2650,Category B: Multiple possible alignments
village_Vadnerbhairav,2651,Category B: Multiple possible alignments
village_Vadnerbhairav,2652,Category B: Multiple possible alignments
village_Vadnerbhairav,2653,Category B: Multiple possible alignments
village_Vadnerbhairav,2654,Category B: Multiple possible alignments
village_Vadnerbhairav,2655,Category B: Multiple possible alignments
village_Vadnerbhairav,2656,Category B: Multiple possible alignments
village_Vadnerbhairav,2658,Category B: Multiple possible alignments
village_Vadnerbhairav,2659,Category B: Multiple possible alignments
village_Vadnerbhairav,266,Category B: Multiple possible alignments
village_Vadnerbhairav,2660,Category B: Multiple possible alignments
village_Vadnerbhairav,2661,Category B: Multiple possible alignments
village_Vadnerbhairav,2662,Category B: Multiple possible alignments
village_Vadnerbhairav,2663,Category B: Multiple possible alignments
village_Vadnerbhairav,2664,Category B: Multiple possible alignments
village_Vadnerbhairav,2665,Category B: Multiple possible alignments
village_Vadnerbhairav,2666,Category B: Multiple possible alignments
village_Vadnerbhairav,2667,Category B: Multiple possible alignments
village_Vadnerbhairav,2668,Category B: Multiple possible alignments
village_Vadnerbhairav,2669,Category B: Multiple possible alignments
village_Vadnerbhairav,267,Category B: Multiple possible alignments
village_Vadnerbhairav,2671,Category B: Multiple possible alignments
village_Vadnerbhairav,2672,Category B: Multiple possible alignments
village_Vadnerbhairav,2673,Category B: Multiple possible alignments
village_Vadnerbhairav,2674,Category B: Multiple possible alignments
village_Vadnerbhairav,2675,Category B: Multiple possible alignments
village_Vadnerbhairav,268,Category B: Multiple possible alignments
village_Vadnerbhairav,269,Category B: Multiple possible alignments
village_Vadnerbhairav,27,Category B: Multiple possible alignments
village_Vadnerbhairav,270,Category B: Multiple possible alignments
village_Vadnerbhairav,271,Category B: Multiple possible alignments
village_Vadnerbhairav,272,Category B: Multiple possible alignments
village_Vadnerbhairav,273,Category B: Multiple possible alignments
village_Vadnerbhairav,274,Category B: Multiple possible alignments
village_Vadnerbhairav,275,Category B: Multiple possible alignments
village_Vadnerbhairav,276,Category B: Multiple possible alignments
village_Vadnerbhairav,277,Category B: Multiple possible alignments
village_Vadnerbhairav,278,Category B: Multiple possible alignments
village_Vadnerbhairav,279,Category B: Multiple possible alignments
village_Vadnerbhairav,28,Category B: Multiple possible alignments
village_Vadnerbhairav,280,Category B: Multiple possible alignments
village_Vadnerbhairav,281,Category B: Multiple possible alignments
village_Vadnerbhairav,282,Category B: Multiple possible alignments
village_Vadnerbhairav,283,Category B: Multiple possible alignments
village_Vadnerbhairav,284,Category B: Multiple possible alignments
village_Vadnerbhairav,285,Category B: Multiple possible alignments
village_Vadnerbhairav,286,Category B: Multiple possible alignments
village_Vadnerbhairav,287,Category B: Multiple possible alignments
village_Vadnerbhairav,288,Category B: Multiple possible alignments
village_Vadnerbhairav,289,Category B: Multiple possible alignments
village_Vadnerbhairav,2897,Category B: Multiple possible alignments
village_Vadnerbhairav,29,Category B: Multiple possible alignments
village_Vadnerbhairav,290,Category B: Multiple possible alignments
village_Vadnerbhairav,291,Category B: Multiple possible alignments
village_Vadnerbhairav,292,Category B: Multiple possible alignments
village_Vadnerbhairav,293,Category B: Multiple possible alignments
village_Vadnerbhairav,294,Category B: Multiple possible alignments
village_Vadnerbhairav,295,Category B: Multiple possible alignments
village_Vadnerbhairav,296,Category B: Multiple possible alignments
village_Vadnerbhairav,297,Category B: Multiple possible alignments
village_Vadnerbhairav,298,Category B: Multiple possible alignments
village_Vadnerbhairav,299,Category B: Multiple possible alignments
village_Vadnerbhairav,3,Category B: Multiple possible alignments
village_Vadnerbhairav,30,Category B: Multiple possible alignments
village_Vadnerbhairav,300,Category B: Multiple possible alignments
village_Vadnerbhairav,301,Category B: Multiple possible alignments
village_Vadnerbhairav,302,Category B: Multiple possible alignments
village_Vadnerbhairav,303,Category B: Multiple possible alignments
village_Vadnerbhairav,304,Category B: Multiple possible alignments
village_Vadnerbhairav,305,Category B: Multiple possible alignments
village_Vadnerbhairav,306,Category B: Multiple possible alignments
village_Vadnerbhairav,307,Category B: Multiple possible alignments
village_Vadnerbhairav,308,Category B: Multiple possible alignments
village_Vadnerbhairav,309,Category B: Multiple possible alignments
village_Vadnerbhairav,31,Category B: Multiple possible alignments
village_Vadnerbhairav,310,Category B: Multiple possible alignments
village_Vadnerbhairav,311,Category B: Multiple possible alignments
village_Vadnerbhairav,312,Category B: Multiple possible alignments
village_Vadnerbhairav,313,Category B: Multiple possible alignments
village_Vadnerbhairav,314,Category D: Optimizer stuck in local optimum
village_Vadnerbhairav,315,Category B: Multiple possible alignments
village_Vadnerbhairav,316,Category B: Multiple possible alignments
village_Vadnerbhairav,317,Category B: Multiple possible alignments
village_Vadnerbhairav,318,Category B: Multiple possible alignments
village_Vadnerbhairav,319,Category B: Multiple possible alignments
village_Vadnerbhairav,32,Category B: Multiple possible alignments
village_Vadnerbhairav,320,Category B: Multiple possible alignments
village_Vadnerbhairav,321,Category B: Multiple possible alignments
village_Vadnerbhairav,322,Category B: Multiple possible alignments
village_Vadnerbhairav,323,Category B: Multiple possible alignments
village_Vadnerbhairav,324,Category B: Multiple possible alignments
village_Vadnerbhairav,325,Category B: Multiple possible alignments
village_Vadnerbhairav,326,Category B: Multiple possible alignments
village_Vadnerbhairav,327,Category B: Multiple possible alignments
village_Vadnerbhairav,328,Category B: Multiple possible alignments
village_Vadnerbhairav,329,Category B: Multiple possible alignments
village_Vadnerbhairav,33,Category D: Optimizer stuck in local optimum
village_Vadnerbhairav,330,Category B: Multiple possible alignments
village_Vadnerbhairav,331,Category B: Multiple possible alignments
village_Vadnerbhairav,332,Category B: Multiple possible alignments
village_Vadnerbhairav,333,Category B: Multiple possible alignments
village_Vadnerbhairav,334,Category B: Multiple possible alignments
village_Vadnerbhairav,335,Category B: Multiple possible alignments
village_Vadnerbhairav,336,Category B: Multiple possible alignments
village_Vadnerbhairav,337,Category B: Multiple possible alignments
village_Vadnerbhairav,338,Category B: Multiple possible alignments
village_Vadnerbhairav,339,Category D: Optimizer stuck in local optimum
village_Vadnerbhairav,34,Category B: Multiple possible alignments
village_Vadnerbhairav,340,Category B: Multiple possible alignments
village_Vadnerbhairav,341,Category B: Multiple possible alignments
village_Vadnerbhairav,342,Category B: Multiple possible alignments
village_Vadnerbhairav,343,Category B: Multiple possible alignments
village_Vadnerbhairav,344,Category B: Multiple possible alignments
village_Vadnerbhairav,345,Category B: Multiple possible alignments
village_Vadnerbhairav,346,Category B: Multiple possible alignments
village_Vadnerbhairav,347,Category B: Multiple possible alignments
village_Vadnerbhairav,348,Category B: Multiple possible alignments
village_Vadnerbhairav,349,Category B: Multiple possible alignments
village_Vadnerbhairav,35,Category B: Multiple possible alignments
village_Vadnerbhairav,350,Category B: Multiple possible alignments
village_Vadnerbhairav,351,Category B: Multiple possible alignments
village_Vadnerbhairav,352,Category B: Multiple possible alignments
village_Vadnerbhairav,353,Category B: Multiple possible alignments
village_Vadnerbhairav,354,Category B: Multiple possible alignments
village_Vadnerbhairav,355,Category B: Multiple possible alignments
village_Vadnerbhairav,356,Category B: Multiple possible alignments
village_Vadnerbhairav,357,Category B: Multiple possible alignments
village_Vadnerbhairav,358,Category B: Multiple possible alignments
village_Vadnerbhairav,359,Category B: Multiple possible alignments
village_Vadnerbhairav,36,Category B: Multiple possible alignments
village_Vadnerbhairav,360,Category B: Multiple possible alignments
village_Vadnerbhairav,361,Category B: Multiple possible alignments
village_Vadnerbhairav,362,Category B: Multiple possible alignments
village_Vadnerbhairav,363,Category B: Multiple possible alignments
village_Vadnerbhairav,364,Category B: Multiple possible alignments
village_Vadnerbhairav,365,Category B: Multiple possible alignments
village_Vadnerbhairav,366,Category B: Multiple possible alignments
village_Vadnerbhairav,367,Category B: Multiple possible alignments
village_Vadnerbhairav,368,Category B: Multiple possible alignments
village_Vadnerbhairav,369,Category B: Multiple possible alignments
village_Vadnerbhairav,37,Category B: Multiple possible alignments
village_Vadnerbhairav,370,Category B: Multiple possible alignments
village_Vadnerbhairav,371,Category B: Multiple possible alignments
village_Vadnerbhairav,372,Category B: Multiple possible alignments
village_Vadnerbhairav,373,Category B: Multiple possible alignments
village_Vadnerbhairav,374,Category B: Multiple possible alignments
village_Vadnerbhairav,375,Category B: Multiple possible alignments
village_Vadnerbhairav,376,Category B: Multiple possible alignments
village_Vadnerbhairav,377,Category B: Multiple possible alignments
village_Vadnerbhairav,378,Category B: Multiple possible alignments
village_Vadnerbhairav,379,Category B: Multiple possible alignments
village_Vadnerbhairav,38,Category B: Multiple possible alignments
village_Vadnerbhairav,380,Category B: Multiple possible alignments
village_Vadnerbhairav,381,Category B: Multiple possible alignments
village_Vadnerbhairav,382,Category B: Multiple possible alignments
village_Vadnerbhairav,383,Category B: Multiple possible alignments
village_Vadnerbhairav,384,Category B: Multiple possible alignments
village_Vadnerbhairav,385,Category B: Multiple possible alignments
village_Vadnerbhairav,386,Category B: Multiple possible alignments
village_Vadnerbhairav,387,Category B: Multiple possible alignments
village_Vadnerbhairav,388,Category B: Multiple possible alignments
village_Vadnerbhairav,389,Category B: Multiple possible alignments
village_Vadnerbhairav,39,Category B: Multiple possible alignments
village_Vadnerbhairav,390,Category B: Multiple possible alignments
village_Vadnerbhairav,391,Category E: Global shift incorrect
village_Vadnerbhairav,392/A,Category B: Multiple possible alignments
village_Vadnerbhairav,392/B,Category B: Multiple possible alignments
village_Vadnerbhairav,393,Category B: Multiple possible alignments
village_Vadnerbhairav,394,Category D: Optimizer stuck in local optimum
village_Vadnerbhairav,395,Category B: Multiple possible alignments
village_Vadnerbhairav,396,Category B: Multiple possible alignments
village_Vadnerbhairav,397,Category B: Multiple possible alignments
village_Vadnerbhairav,398,Category B: Multiple possible alignments
village_Vadnerbhairav,399,Category B: Multiple possible alignments
village_Vadnerbhairav,4,Category B: Multiple possible alignments
village_Vadnerbhairav,40,Category B: Multiple possible alignments
village_Vadnerbhairav,400,Category B: Multiple possible alignments
village_Vadnerbhairav,401,Category B: Multiple possible alignments
village_Vadnerbhairav,402,Category B: Multiple possible alignments
village_Vadnerbhairav,403,Category B: Multiple possible alignments
village_Vadnerbhairav,404,Category B: Multiple possible alignments
village_Vadnerbhairav,405,Category B: Multiple possible alignments
village_Vadnerbhairav,406,Category B: Multiple possible alignments
village_Vadnerbhairav,407,Category B: Multiple possible alignments
village_Vadnerbhairav,408,Category B: Multiple possible alignments
village_Vadnerbhairav,409,Category B: Multiple possible alignments
village_Vadnerbhairav,41,Category B: Multiple possible alignments
village_Vadnerbhairav,410,Category B: Multiple possible alignments
village_Vadnerbhairav,411,Category B: Multiple possible alignments
village_Vadnerbhairav,412,Category B: Multiple possible alignments
village_Vadnerbhairav,413,Category B: Multiple possible alignments
village_Vadnerbhairav,414,Category B: Multiple possible alignments
village_Vadnerbhairav,415,Category B: Multiple possible alignments
village_Vadnerbhairav,416,Category B: Multiple possible alignments
village_Vadnerbhairav,417,Category B: Multiple possible alignments
village_Vadnerbhairav,418,Category B: Multiple possible alignments
village_Vadnerbhairav,419,Category B: Multiple possible alignments
village_Vadnerbhairav,42,Category B: Multiple possible alignments
village_Vadnerbhairav,420,Category E: Global shift incorrect
village_Vadnerbhairav,421,Category B: Multiple possible alignments
village_Vadnerbhairav,422,Category B: Multiple possible alignments
village_Vadnerbhairav,423,Category B: Multiple possible alignments
village_Vadnerbhairav,424,Category B: Multiple possible alignments
village_Vadnerbhairav,425,Category B: Multiple possible alignments
village_Vadnerbhairav,426,Category B: Multiple possible alignments
village_Vadnerbhairav,427,Category B: Multiple possible alignments
village_Vadnerbhairav,428,Category B: Multiple possible alignments
village_Vadnerbhairav,429,Category B: Multiple possible alignments
village_Vadnerbhairav,43,Category B: Multiple possible alignments
village_Vadnerbhairav,430,Category B: Multiple possible alignments
village_Vadnerbhairav,431,Category B: Multiple possible alignments
village_Vadnerbhairav,432,Category B: Multiple possible alignments
village_Vadnerbhairav,433,Category B: Multiple possible alignments
village_Vadnerbhairav,434,Category B: Multiple possible alignments
village_Vadnerbhairav,435,Category B: Multiple possible alignments
village_Vadnerbhairav,436,Category B: Multiple possible alignments
village_Vadnerbhairav,437,Category B: Multiple possible alignments
village_Vadnerbhairav,438/A,Category B: Multiple possible alignments
village_Vadnerbhairav,438/B,Category B: Multiple possible alignments
village_Vadnerbhairav,439,Category B: Multiple possible alignments
village_Vadnerbhairav,44,Category B: Multiple possible alignments
village_Vadnerbhairav,440,Category B: Multiple possible alignments
village_Vadnerbhairav,441,Category B: Multiple possible alignments
village_Vadnerbhairav,442,Category B: Multiple possible alignments
village_Vadnerbhairav,443,Category B: Multiple possible alignments
village_Vadnerbhairav,444,Category B: Multiple possible alignments
village_Vadnerbhairav,445,Category B: Multiple possible alignments
village_Vadnerbhairav,446,Category B: Multiple possible alignments
village_Vadnerbhairav,447,Category B: Multiple possible alignments
village_Vadnerbhairav,448,Category B: Multiple possible alignments
village_Vadnerbhairav,449,Category B: Multiple possible alignments
village_Vadnerbhairav,45,Category B: Multiple possible alignments
village_Vadnerbhairav,450,Category B: Multiple possible alignments
village_Vadnerbhairav,451,Category B: Multiple possible alignments
village_Vadnerbhairav,452,Category B: Multiple possible alignments
village_Vadnerbhairav,453,Category B: Multiple possible alignments
village_Vadnerbhairav,454,Category B: Multiple possible alignments
village_Vadnerbhairav,455,Category B: Multiple possible alignments
village_Vadnerbhairav,456,Category B: Multiple possible alignments
village_Vadnerbhairav,457,Category B: Multiple possible alignments
village_Vadnerbhairav,458,Category B: Multiple possible alignments
village_Vadnerbhairav,459,Category B: Multiple possible alignments
village_Vadnerbhairav,46,Category B: Multiple possible alignments
village_Vadnerbhairav,460,Category B: Multiple possible alignments
village_Vadnerbhairav,461,Category B: Multiple possible alignments
village_Vadnerbhairav,48,Category B: Multiple possible alignments
village_Vadnerbhairav,486,Category B: Multiple possible alignments
village_Vadnerbhairav,487,Category B: Multiple possible alignments
village_Vadnerbhairav,488,Category B: Multiple possible alignments
village_Vadnerbhairav,489,Category B: Multiple possible alignments
village_Vadnerbhairav,49,Category B: Multiple possible alignments
village_Vadnerbhairav,490,Category B: Multiple possible alignments
village_Vadnerbhairav,491,Category B: Multiple possible alignments
village_Vadnerbhairav,492,Category B: Multiple possible alignments
village_Vadnerbhairav,493,Category B: Multiple possible alignments
village_Vadnerbhairav,494,Category B: Multiple possible alignments
village_Vadnerbhairav,495,Category B: Multiple possible alignments
village_Vadnerbhairav,496,Category B: Multiple possible alignments
village_Vadnerbhairav,497,Category B: Multiple possible alignments
village_Vadnerbhairav,498,Category B: Multiple possible alignments
village_Vadnerbhairav,499,Category B: Multiple possible alignments
village_Vadnerbhairav,5,Category B: Multiple possible alignments
village_Vadnerbhairav,50,Category B: Multiple possible alignments
village_Vadnerbhairav,500,Category B: Multiple possible alignments
village_Vadnerbhairav,501,Category B: Multiple possible alignments
village_Vadnerbhairav,502,Category B: Multiple possible alignments
village_Vadnerbhairav,503,Category B: Multiple possible alignments
village_Vadnerbhairav,504,Category B: Multiple possible alignments
village_Vadnerbhairav,505,Category B: Multiple possible alignments
village_Vadnerbhairav,506,Category B: Multiple possible alignments
village_Vadnerbhairav,507,Category B: Multiple possible alignments
village_Vadnerbhairav,508,Category B: Multiple possible alignments
village_Vadnerbhairav,509,Category B: Multiple possible alignments
village_Vadnerbhairav,51,Category B: Multiple possible alignments
village_Vadnerbhairav,510,Category B: Multiple possible alignments
village_Vadnerbhairav,511,Category B: Multiple possible alignments
village_Vadnerbhairav,512,Category B: Multiple possible alignments
village_Vadnerbhairav,513,Category B: Multiple possible alignments
village_Vadnerbhairav,514,Category B: Multiple possible alignments
village_Vadnerbhairav,515,Category B: Multiple possible alignments
village_Vadnerbhairav,516,Category B: Multiple possible alignments
village_Vadnerbhairav,517,Category B: Multiple possible alignments
village_Vadnerbhairav,518,Category B: Multiple possible alignments
village_Vadnerbhairav,519,Category B: Multiple possible alignments
village_Vadnerbhairav,52,Category B: Multiple possible alignments
village_Vadnerbhairav,520,Category B: Multiple possible alignments
village_Vadnerbhairav,521,Category B: Multiple possible alignments
village_Vadnerbhairav,522,Category B: Multiple possible alignments
village_Vadnerbhairav,523,Category B: Multiple possible alignments
village_Vadnerbhairav,524,Category B: Multiple possible alignments
village_Vadnerbhairav,525,Category B: Multiple possible alignments
village_Vadnerbhairav,526,Category B: Multiple possible alignments
village_Vadnerbhairav,527,Category B: Multiple possible alignments
village_Vadnerbhairav,528,Category B: Multiple possible alignments
village_Vadnerbhairav,529,Category B: Multiple possible alignments
village_Vadnerbhairav,53,Category E: Global shift incorrect
village_Vadnerbhairav,530,Category B: Multiple possible alignments
village_Vadnerbhairav,531,Category B: Multiple possible alignments
village_Vadnerbhairav,532,Category B: Multiple possible alignments
village_Vadnerbhairav,533,Category B: Multiple possible alignments
village_Vadnerbhairav,534,Category B: Multiple possible alignments
village_Vadnerbhairav,535,Category B: Multiple possible alignments
village_Vadnerbhairav,536,Category B: Multiple possible alignments
village_Vadnerbhairav,537,Category B: Multiple possible alignments
village_Vadnerbhairav,538,Category B: Multiple possible alignments
village_Vadnerbhairav,539,Category B: Multiple possible alignments
village_Vadnerbhairav,54,Category B: Multiple possible alignments
village_Vadnerbhairav,540,Category B: Multiple possible alignments
village_Vadnerbhairav,541,Category B: Multiple possible alignments
village_Vadnerbhairav,542,Category B: Multiple possible alignments
village_Vadnerbhairav,543,Category B: Multiple possible alignments
village_Vadnerbhairav,544,Category B: Multiple possible alignments
village_Vadnerbhairav,545,Category B: Multiple possible alignments
village_Vadnerbhairav,546,Category B: Multiple possible alignments
village_Vadnerbhairav,547,Category B: Multiple possible alignments
village_Vadnerbhairav,548,Category B: Multiple possible alignments
village_Vadnerbhairav,549,Category B: Multiple possible alignments
village_Vadnerbhairav,55,Category B: Multiple possible alignments
village_Vadnerbhairav,550,Category B: Multiple possible alignments
village_Vadnerbhairav,551,Category B: Multiple possible alignments
village_Vadnerbhairav,552,Category B: Multiple possible alignments
village_Vadnerbhairav,553,Category B: Multiple possible alignments
village_Vadnerbhairav,554,Category B: Multiple possible alignments
village_Vadnerbhairav,555,Category B: Multiple possible alignments
village_Vadnerbhairav,556,Category B: Multiple possible alignments
village_Vadnerbhairav,557,Category B: Multiple possible alignments
village_Vadnerbhairav,558,Category B: Multiple possible alignments
village_Vadnerbhairav,559,Category B: Multiple possible alignments
village_Vadnerbhairav,56,Category B: Multiple possible alignments
village_Vadnerbhairav,560,Category B: Multiple possible alignments
village_Vadnerbhairav,561,Category B: Multiple possible alignments
village_Vadnerbhairav,562,Category B: Multiple possible alignments
village_Vadnerbhairav,563,Category B: Multiple possible alignments
village_Vadnerbhairav,564,Category B: Multiple possible alignments
village_Vadnerbhairav,565,Category B: Multiple possible alignments
village_Vadnerbhairav,566,Category B: Multiple possible alignments
village_Vadnerbhairav,567,Category B: Multiple possible alignments
village_Vadnerbhairav,568/A,Category B: Multiple possible alignments
village_Vadnerbhairav,568/B,Category B: Multiple possible alignments
village_Vadnerbhairav,569,Category B: Multiple possible alignments
